dataset,year,feature,target,method,r,n
B_opportunities,2020,candles_since_prior_signal,return_above_0_5_percent,pearson,0.05093121887464767,210
B_opportunities,2020,candles_since_prior_signal,return_above_0_5_percent,spearman,0.042756609598346325,210
B_opportunities,2020,return_1h,return_above_0_5_percent,pearson,-0.04994277676180547,210
B_opportunities,2020,return_1h,return_above_0_5_percent,spearman,-0.01989648269835855,210
B_opportunities,2020,return_3h,return_above_0_5_percent,pearson,0.09527027560488485,210
B_opportunities,2020,return_3h,return_above_0_5_percent,spearman,0.05936058061245815,210
B_opportunities,2020,return_6h,return_above_0_5_percent,pearson,0.1768668013651271,210
B_opportunities,2020,return_6h,return_above_0_5_percent,spearman,0.12496964339464875,210
B_opportunities,2020,return_12h,return_above_0_5_percent,pearson,0.27737884305457516,210
B_opportunities,2020,return_12h,return_above_0_5_percent,spearman,0.2387577923803026,210
B_opportunities,2020,return_24h,return_above_0_5_percent,pearson,0.26872681528597947,210
B_opportunities,2020,return_24h,return_above_0_5_percent,spearman,0.224123189403824,210
B_opportunities,2020,return_72h,return_above_0_5_percent,pearson,0.10946624395669713,210
B_opportunities,2020,return_72h,return_above_0_5_percent,spearman,0.1601584640347209,210
B_opportunities,2020,return_168h,return_above_0_5_percent,pearson,0.03345389310447519,210
B_opportunities,2020,return_168h,return_above_0_5_percent,spearman,0.017101109096109828,210
B_opportunities,2020,volatility_ratio_24_168,return_above_0_5_percent,pearson,0.177115285524589,210
B_opportunities,2020,volatility_ratio_24_168,return_above_0_5_percent,spearman,0.18548126019626815,210
B_opportunities,2020,natr_ratio_168,return_above_0_5_percent,pearson,0.10466109749892813,210
B_opportunities,2020,natr_ratio_168,return_above_0_5_percent,spearman,0.10326438954189397,210
B_opportunities,2020,up_fraction_24,return_above_0_5_percent,pearson,0.04854705749644193,210
B_opportunities,2020,up_fraction_24,return_above_0_5_percent,spearman,0.032236021721465384,210
B_opportunities,2020,volume_price_interaction,return_above_0_5_percent,pearson,-0.04225996692000851,210
B_opportunities,2020,volume_price_interaction,return_above_0_5_percent,spearman,-0.011181494408994888,210
B_opportunities,2020,range_expansion_24,return_above_0_5_percent,pearson,-0.06659345855839015,210
B_opportunities,2020,range_expansion_24,return_above_0_5_percent,spearman,-0.06363585788648561,210
B_opportunities,2020,signal_density_168,return_above_0_5_percent,pearson,-0.021021622841568336,210
B_opportunities,2020,signal_density_168,return_above_0_5_percent,spearman,-0.06049417664737231,210
B_opportunities,2020,ema20_distance,return_above_1_percent,pearson,0.24877493486687222,210
B_opportunities,2020,ema20_distance,return_above_1_percent,spearman,0.19809093929597016,210
B_opportunities,2020,ema50_distance,return_above_1_percent,pearson,0.2523353082893402,210
B_opportunities,2020,ema50_distance,return_above_1_percent,spearman,0.20404856153043543,210
B_opportunities,2020,ema_gap,return_above_1_percent,pearson,0.15697576219902587,210
B_opportunities,2020,ema_gap,return_above_1_percent,spearman,0.19775996028294432,210
B_opportunities,2020,ema20_slope_6,return_above_1_percent,pearson,0.309075368755725,210
B_opportunities,2020,ema20_slope_6,return_above_1_percent,spearman,0.2646177209141657,210
B_opportunities,2020,ema50_slope_6,return_above_1_percent,pearson,0.2712517533334176,210
B_opportunities,2020,ema50_slope_6,return_above_1_percent,spearman,0.2666035949923207,210
B_opportunities,2020,trend_efficiency_20,return_above_1_percent,pearson,0.17865542157161973,210
B_opportunities,2020,trend_efficiency_20,return_above_1_percent,spearman,0.1770737719688288,210
B_opportunities,2020,range_ratio,return_above_1_percent,pearson,0.05230030743207415,210
B_opportunities,2020,range_ratio,return_above_1_percent,spearman,0.08340671128251374,210
B_opportunities,2020,body_to_range,return_above_1_percent,pearson,-0.08302276352968013,210
B_opportunities,2020,body_to_range,return_above_1_percent,spearman,-0.07960045263271649,210
B_opportunities,2020,close_location,return_above_1_percent,pearson,0.012179736868021223,210
B_opportunities,2020,close_location,return_above_1_percent,spearman,0.007778006806107433,210
B_opportunities,2020,natr14,return_above_1_percent,pearson,0.08594590498202721,210
B_opportunities,2020,natr14,return_above_1_percent,spearman,0.17061968121482476,210
B_opportunities,2020,return_std_24,return_above_1_percent,pearson,0.11185384600461964,210
B_opportunities,2020,return_std_24,return_above_1_percent,spearman,0.20603443560859053,210
B_opportunities,2020,return_std_168,return_above_1_percent,pearson,0.06637863870415014,210
B_opportunities,2020,return_std_168,return_above_1_percent,spearman,0.08655101190625931,210
B_opportunities,2020,volatility_percentile_720,return_above_1_percent,pearson,0.10540933707779487,210
B_opportunities,2020,volatility_percentile_720,return_above_1_percent,spearman,0.10326675673535746,210
B_opportunities,2020,rsi14,return_above_1_percent,pearson,0.17029491688959178,210
B_opportunities,2020,rsi14,return_above_1_percent,spearman,0.1393421644838821,210
B_opportunities,2020,macd_ratio,return_above_1_percent,pearson,0.31166195852231077,210
B_opportunities,2020,macd_ratio,return_above_1_percent,spearman,0.26743104252488537,210
B_opportunities,2020,macd_signal_ratio,return_above_1_percent,pearson,0.26934000966299876,210
B_opportunities,2020,macd_signal_ratio,return_above_1_percent,spearman,0.2533644344712868,210
B_opportunities,2020,relative_volume_24,return_above_1_percent,pearson,-0.016806906224059313,210
B_opportunities,2020,relative_volume_24,return_above_1_percent,spearman,-0.008274475325646206,210
B_opportunities,2020,volume_zscore_24,return_above_1_percent,pearson,-0.04062195786364157,210
B_opportunities,2020,volume_zscore_24,return_above_1_percent,spearman,0.006619580260516965,210
B_opportunities,2020,volume_trend_24_168,return_above_1_percent,pearson,0.19846076358290954,210
B_opportunities,2020,volume_trend_24_168,return_above_1_percent,spearman,0.18468628926842334,210
B_opportunities,2020,regime_duration,return_above_1_percent,pearson,0.11216698610417006,210
B_opportunities,2020,regime_duration,return_above_1_percent,spearman,-0.014107684810072503,210
B_opportunities,2020,regime_transition,return_above_1_percent,pearson,0.026919095102908304,210
B_opportunities,2020,regime_transition,return_above_1_percent,spearman,0.026919095102908276,210
B_opportunities,2020,hour_of_day,return_above_1_percent,pearson,0.10006264993394313,210
B_opportunities,2020,hour_of_day,return_above_1_percent,spearman,0.10503729311386167,210
B_opportunities,2020,day_of_week,return_above_1_percent,pearson,-0.09574654025721477,210
B_opportunities,2020,day_of_week,return_above_1_percent,spearman,-0.09125627392583921,210
B_opportunities,2020,distance_high_24,return_above_1_percent,pearson,0.034957834950962274,210
B_opportunities,2020,distance_high_24,return_above_1_percent,spearman,0.009929370390775448,210
B_opportunities,2020,distance_low_24,return_above_1_percent,pearson,0.27743986056093967,210
B_opportunities,2020,distance_low_24,return_above_1_percent,spearman,0.25849460917318745,210
B_opportunities,2020,distance_high_168,return_above_1_percent,pearson,0.03887874199588083,210
B_opportunities,2020,distance_high_168,return_above_1_percent,spearman,0.07678713102199679,210
B_opportunities,2020,distance_low_168,return_above_1_percent,pearson,0.08474400198453651,210
B_opportunities,2020,distance_low_168,return_above_1_percent,spearman,0.1323916052103393,210
B_opportunities,2020,candles_since_prior_signal,return_above_1_percent,pearson,0.0714515836006056,210
B_opportunities,2020,candles_since_prior_signal,return_above_1_percent,spearman,0.06777403476859238,210
B_opportunities,2020,return_1h,return_above_1_percent,pearson,-0.04509989583270159,210
B_opportunities,2020,return_1h,return_above_1_percent,spearman,-0.015390524105701943,210
B_opportunities,2020,return_3h,return_above_1_percent,pearson,0.1028571613576736,210
B_opportunities,2020,return_3h,return_above_1_percent,spearman,0.06785069767029889,210
B_opportunities,2020,return_6h,return_above_1_percent,pearson,0.17582261696745807,210
B_opportunities,2020,return_6h,return_above_1_percent,spearman,0.11766303913068905,210
B_opportunities,2020,return_12h,return_above_1_percent,pearson,0.27203779328306804,210
B_opportunities,2020,return_12h,return_above_1_percent,spearman,0.22705160293573187,210
B_opportunities,2020,return_24h,return_above_1_percent,pearson,0.2647758347025406,210
B_opportunities,2020,return_24h,return_above_1_percent,spearman,0.21463988994726255,210
B_opportunities,2020,return_72h,return_above_1_percent,pearson,0.10726398040130725,210
B_opportunities,2020,return_72h,return_above_1_percent,spearman,0.15456719908307112,210
B_opportunities,2020,return_168h,return_above_1_percent,pearson,0.03948753324714767,210
B_opportunities,2020,return_168h,return_above_1_percent,spearman,0.02780223709417125,210
B_opportunities,2020,volatility_ratio_24_168,return_above_1_percent,pearson,0.15412483667246651,210
B_opportunities,2020,volatility_ratio_24_168,return_above_1_percent,spearman,0.15920090526543298,210
B_opportunities,2020,natr_ratio_168,return_above_1_percent,pearson,0.0844582302334754,210
B_opportunities,2020,natr_ratio_168,return_above_1_percent,spearman,0.07877300510015188,210
B_opportunities,2020,up_fraction_24,return_above_1_percent,pearson,0.038823795270320635,210
B_opportunities,2020,up_fraction_24,return_above_1_percent,spearman,0.02109635277633325,210
B_opportunities,2020,volume_price_interaction,return_above_1_percent,pearson,-0.03723650080415897,210
B_opportunities,2020,volume_price_interaction,return_above_1_percent,spearman,-0.0026478321042067857,210
B_opportunities,2020,range_expansion_24,return_above_1_percent,pearson,-0.06113368156371119,210
B_opportunities,2020,range_expansion_24,return_above_1_percent,spearman,-0.06354797050096286,210
B_opportunities,2020,signal_density_168,return_above_1_percent,pearson,-0.02766631590978456,210
B_opportunities,2020,signal_density_168,return_above_1_percent,spearman,-0.07045364786246018,210
B_opportunities,2020,ema20_distance,stoploss_hit,pearson,-0.014197784985339303,210
B_opportunities,2020,ema20_distance,stoploss_hit,spearman,-0.011542463265277457,210
B_opportunities,2020,ema50_distance,stoploss_hit,pearson,-0.1551387688408939,210
B_opportunities,2020,ema50_distance,stoploss_hit,spearman,-0.043348362040708674,210
B_opportunities,2020,ema_gap,stoploss_hit,pearson,-0.3193861884262242,210
B_opportunities,2020,ema_gap,stoploss_hit,spearman,-0.16415947755061275,210
B_opportunities,2020,ema20_slope_6,stoploss_hit,pearson,-0.02338509212238241,210
B_opportunities,2020,ema20_slope_6,stoploss_hit,spearman,0.05129983673456648,210
B_opportunities,2020,ema50_slope_6,stoploss_hit,pearson,-0.20795625512686552,210
B_opportunities,2020,ema50_slope_6,stoploss_hit,spearman,-0.07823225102021389,210
B_opportunities,2020,trend_efficiency_20,stoploss_hit,pearson,0.0025585737277782233,210
B_opportunities,2020,trend_efficiency_20,stoploss_hit,spearman,-0.0015389951020369943,210
B_opportunities,2020,range_ratio,stoploss_hit,pearson,0.14828394070899725,210
B_opportunities,2020,range_ratio,stoploss_hit,spearman,0.1731369489791619,210
B_opportunities,2020,body_to_range,stoploss_hit,pearson,0.05946686965226201,210
B_opportunities,2020,body_to_range,stoploss_hit,spearman,0.060533807346788454,210
B_opportunities,2020,close_location,stoploss_hit,pearson,0.0895684271884397,210
B_opportunities,2020,close_location,stoploss_hit,spearman,0.09157020857120116,210
B_opportunities,2020,natr14,stoploss_hit,pearson,0.3532515535937043,210
B_opportunities,2020,natr14,stoploss_hit,spearman,0.21494631591783356,210
B_opportunities,2020,return_std_24,stoploss_hit,pearson,0.285181872387071,210
B_opportunities,2020,return_std_24,stoploss_hit,spearman,0.1328665771425272,210
B_opportunities,2020,return_std_168,stoploss_hit,pearson,0.30836301022721363,210
B_opportunities,2020,return_std_168,stoploss_hit,spearman,0.19724787224440812,210
B_opportunities,2020,volatility_percentile_720,stoploss_hit,pearson,0.09358638110149628,210
B_opportunities,2020,volatility_percentile_720,stoploss_hit,spearman,0.08477405123848596,210
B_opportunities,2020,rsi14,stoploss_hit,pearson,-0.0012138288906342342,210
B_opportunities,2020,rsi14,stoploss_hit,spearman,-0.011029464897931792,210
B_opportunities,2020,macd_ratio,stoploss_hit,pearson,-0.03840473776874941,210
B_opportunities,2020,macd_ratio,stoploss_hit,spearman,0.051043337550893644,210
B_opportunities,2020,macd_signal_ratio,stoploss_hit,pearson,-0.09355830968881844,210
B_opportunities,2020,macd_signal_ratio,stoploss_hit,spearman,-0.0015389951020369943,210
B_opportunities,2020,relative_volume_24,stoploss_hit,pearson,0.07088647292670168,210
B_opportunities,2020,relative_volume_24,stoploss_hit,spearman,0.0041039869387653185,210
B_opportunities,2020,volume_zscore_24,stoploss_hit,pearson,0.060459558723784446,210
B_opportunities,2020,volume_zscore_24,stoploss_hit,spearman,0.0005129983673456648,210
B_opportunities,2020,volume_trend_24_168,stoploss_hit,pearson,-0.0218247827719064,210
B_opportunities,2020,volume_trend_24_168,stoploss_hit,spearman,-0.02231542897953642,210
B_opportunities,2020,regime_duration,stoploss_hit,pearson,0.06408088019504254,210
B_opportunities,2020,regime_duration,stoploss_hit,spearman,0.041545584706470615,210
B_opportunities,2020,regime_transition,stoploss_hit,pearson,0.055630724989547575,210
B_opportunities,2020,regime_transition,stoploss_hit,spearman,0.05563072498954754,210
B_opportunities,2020,hour_of_day,stoploss_hit,pearson,-0.08031515415618334,210
B_opportunities,2020,hour_of_day,stoploss_hit,spearman,-0.08589460992221253,210
B_opportunities,2020,day_of_week,stoploss_hit,pearson,-0.0374127885777696,210
B_opportunities,2020,day_of_week,stoploss_hit,spearman,-0.03941187453431041,210
B_opportunities,2020,distance_high_24,stoploss_hit,pearson,-0.2505383189125284,210
B_opportunities,2020,distance_high_24,stoploss_hit,spearman,-0.024110923265246244,210
B_opportunities,2020,distance_low_24,stoploss_hit,pearson,0.15441855690629677,210
B_opportunities,2020,distance_low_24,stoploss_hit,spearman,0.15005202244860694,210
B_opportunities,2020,distance_high_168,stoploss_hit,pearson,-0.34081661500195415,210
B_opportunities,2020,distance_high_168,stoploss_hit,spearman,-0.18083192448934685,210
B_opportunities,2020,distance_low_168,stoploss_hit,pearson,0.23219123598056596,210
B_opportunities,2020,distance_low_168,stoploss_hit,spearman,0.15159101755064394,210
B_opportunities,2020,candles_since_prior_signal,stoploss_hit,pearson,-0.03410537215034853,210
B_opportunities,2020,candles_since_prior_signal,stoploss_hit,spearman,-0.010260888130198396,210
